SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
VIDARBHA,1925,0.0,0.0,7.3,5.4,28.0,130.3,293.9,307.2,77.4,21.8,61.5,8.4,941.1,0.0,40.7,808.7,91.7
VIDARBHA,1926,59.5,5.7,23.7,15.1,34.4,31.8,330.6,420.0,109.9,38.7,1.3,0.6,1071.1,65.1,73.2,892.2,40.5
VIDARBHA,1927,0.7,10.0,12.2,2.0,2.2,280.2,414.7,220.1,97.7,51.5,70.4,5.7,1167.4,10.7,16.4,1012.7,127.7
VIDARBHA,1928,0.2,43.1,5.9,0.2,2.2,177.8,296.2,185.2,180.1,108.5,0.1,17.8,1017.5,43.3,8.3,839.5,126.4
VIDARBHA,1929,3.8,52.6,0.7,11.8,0.7,170.9,263.5,157.4,193.1,28.2,0.0,29.8,912.5,56.4,13.2,784.9,58.0
VIDARBHA,1930,0.0,5.3,1.2,27.4,4.4,181.3,252.9,194.4,233.2,44.8,36.3,1.9,983.1,5.3,33.0,861.8,83.0
VIDARBHA,1931,4.0,4.6,11.6,5.6,3.1,103.3,380.6,390.7,232.9,225.1,40.2,2.4,1404.2,8.6,20.3,1107.6,267.7
VIDARBHA,1932,0.0,27.4,12.9,3.4,10.3,154.2,526.6,176.7,183.8,25.6,9.7,0.0,1130.5,27.4,26.5,1041.3,35.3
VIDARBHA,1933,4.8,38.3,9.1,20.5,64.6,244.6,353.7,365.4,301.7,75.1,8.4,16.0,1502.3,43.1,94.3,1265.5,99.5
VIDARBHA,1934,2.2,0.0,0.3,8.5,0.3,169.1,335.1,390.9,254.4,10.8,46.6,0.1,1218.3,2.2,9.1,1149.6,57.5
VIDARBHA,1935,14.5,4.6,0.7,26.0,1.0,151.8,528.1,164.8,250.4,13.4,0.4,2.3,1158.0,19.0,27.7,1095.1,16.2
VIDARBHA,1936,17.6,60.3,21.6,4.8,30.5,377.5,285.3,308.3,188.8,61.9,90.9,3.5,1451.2,78.0,57.0,1160.0,156.3
VIDARBHA,1937,0.0,33.1,42.4,112.7,1.5,135.6,476.2,177.2,226.0,105.7,0.4,8.4,1319.1,33.1,156.6,1015.0,114.4
VIDARBHA,1938,4.0,12.4,9.7,6.5,26.2,354.0,425.6,314.1,181.6,126.8,0.0,0.0,1460.9,16.4,42.4,1275.3,126.8
VIDARBHA,1939,1.3,1.9,34.2,12.2,0.1,116.1,224.2,385.4,66.5,33.5,6.0,0.4,881.9,3.3,46.5,792.3,39.9
VIDARBHA,1940,0.0,9.3,1.3,12.8,11.5,262.7,591.0,298.6,53.6,79.0,24.3,13.4,1357.5,9.3,25.5,1205.9,116.7
VIDARBHA,1941,9.6,15.2,13.5,3.1,4.8,142.3,338.8,182.4,112.8,6.5,0.0,0.0,828.9,24.7,21.4,776.3,6.5
VIDARBHA,1942,2.4,84.9,0.0,12.9,1.9,179.4,508.3,366.5,159.2,4.9,0.0,21.2,1341.7,87.3,14.9,1213.4,26.1
VIDARBHA,1943,55.0,0.1,0.4,7.2,28.3,141.9,275.1,149.2,277.5,83.4,0.1,0.0,1018.2,55.0,35.9,843.7,83.5
VIDARBHA,1944,4.5,59.4,64.8,1.6,2.7,96.6,470.4,370.6,213.2,67.4,16.5,0.0,1367.8,63.8,69.2,1150.8,83.9
VIDARBHA,1945,13.8,0.4,0.0,24.6,3.3,147.0,404.7,299.6,274.2,30.3,0.6,1.1,1199.4,14.1,27.9,1125.5,31.9
VIDARBHA,1946,0.0,14.2,0.7,15.5,9.7,237.0,376.9,292.4,107.4,8.6,97.6,13.0,1173.0,14.2,26.0,1013.6,119.2
VIDARBHA,1947,35.0,26.7,23.7,7.8,5.3,112.1,406.0,345.8,167.8,25.9,0.3,11.8,1168.3,61.7,36.8,1031.8,38.0
VIDARBHA,1948,48.9,9.4,7.0,3.9,4.5,125.1,374.1,267.8,201.1,14.4,126.5,0.0,1182.8,58.4,15.4,968.1,140.9
VIDARBHA,1949,1.2,1.5,1.0,5.6,28.8,222.7,412.9,266.2,323.5,134.8,0.0,0.1,1398.3,2.8,35.4,1225.2,134.9
VIDARBHA,1950,0.1,27.3,14.9,0.7,5.6,84.6,375.0,143.7,116.3,13.3,0.3,11.9,793.5,27.4,21.2,719.5,25.5
VIDARBHA,1951,4.6,0.6,41.9,14.6,11.1,136.8,348.8,318.6,123.1,81.5,0.6,0.0,1082.3,5.2,67.6,927.4,82.1
VIDARBHA,1952,0.0,10.6,4.2,10.8,2.5,98.0,235.1,266.5,146.0,33.6,0.0,0.5,807.7,10.6,17.5,745.5,34.1
VIDARBHA,1953,3.9,1.1,0.0,21.4,0.2,138.2,299.4,449.9,173.0,50.7,0.0,0.0,1137.8,5.0,21.6,1060.5,50.7
VIDARBHA,1954,0.3,0.6,11.4,4.0,1.1,132.4,407.9,248.8,288.3,4.6,0.9,0.1,1100.4,0.8,16.5,1077.5,5.6
VIDARBHA,1955,15.5,0.3,2.3,6.8,5.0,274.7,278.4,371.8,244.6,169.1,0.2,0.0,1368.7,15.8,14.2,1169.5,169.3
VIDARBHA,1956,1.3,1.9,0.8,0.5,52.8,248.7,370.5,163.4,198.0,40.1,37.3,9.3,1124.6,3.2,54.1,980.6,86.7
VIDARBHA,1957,8.6,2.5,44.4,31.6,15.5,148.5,303.8,354.2,133.4,27.5,1.0,0.0,1070.9,11.0,91.5,939.8,28.5
VIDARBHA,1958,5.7,2.0,20.4,10.5,10.4,102.7,341.5,354.0,220.3,68.0,36.5,0.1,1172.2,7.8,41.3,1018.5,104.6
VIDARBHA,1959,13.6,1.2,0.4,11.8,6.2,178.0,467.9,377.3,469.9,79.4,0.5,0.1,1606.3,14.8,18.4,1493.1,80.0
VIDARBHA,1960,38.8,0.0,41.0,6.7,8.2,195.2,378.5,199.9,114.8,78.5,1.1,2.4,1065.0,38.8,55.9,888.4,81.9
VIDARBHA,1961,1.1,5.7,4.5,5.3,21.4,152.7,372.6,401.6,326.2,143.3,2.9,3.4,1440.8,6.7,31.2,1253.1,149.7
VIDARBHA,1962,5.6,4.6,18.4,33.1,21.7,67.1,364.3,267.3,267.2,8.3,30.5,64.5,1152.6,10.2,73.1,966.0,103.3
VIDARBHA,1963,0.3,10.5,12.9,14.8,19.5,204.0,282.1,397.9,123.9,80.1,1.7,0.0,1147.8,10.9,47.2,1008.0,81.8
VIDARBHA,1964,0.0,2.0,3.0,1.3,0.6,166.0,259.5,357.9,176.8,40.8,2.3,0.6,1010.7,2.0,4.8,960.2,43.7
VIDARBHA,1965,18.7,4.9,4.9,15.5,1.6,113.6,262.0,181.0,139.6,1.3,0.0,0.5,743.6,23.6,21.9,696.2,1.9
VIDARBHA,1966,16.1,1.1,10.5,7.9,30.7,84.8,387.5,206.5,191.4,4.6,34.9,26.8,1002.9,17.2,49.1,870.1,66.4
VIDARBHA,1967,0.5,0.0,50.0,7.4,1.6,184.6,406.8,244.8,101.6,8.0,1.1,121.8,1128.4,0.5,59.0,937.9,130.9
VIDARBHA,1968,14.6,23.9,36.6,15.4,0.7,104.8,291.4,210.5,193.0,23.0,4.7,4.3,922.9,38.5,52.7,799.7,32.0
VIDARBHA,1969,1.5,0.0,0.6,4.0,9.6,98.6,371.0,200.0,281.5,5.4,19.4,1.3,992.9,1.5,14.3,951.1,26.1
VIDARBHA,1970,15.9,1.0,18.3,4.2,17.5,304.1,211.0,435.6,223.3,9.6,0.0,0.0,1240.6,17.0,40.0,1174.1,9.6
VIDARBHA,1971,3.7,12.8,21.2,12.4,26.7,193.6,124.3,259.2,119.5,108.9,0.0,0.0,882.4,16.5,60.3,696.6,108.9
VIDARBHA,1972,0.0,1.1,0.0,3.8,3.4,139.8,197.7,280.8,60.7,20.9,28.5,4.2,740.8,1.1,7.1,679.0,53.5
VIDARBHA,1973,1.7,5.0,0.3,2.3,1.5,75.1,428.5,346.4,136.4,163.4,1.4,0.5,1162.4,6.7,4.0,986.4,165.3
VIDARBHA,1974,0.0,4.8,1.2,0.5,12.6,93.2,211.0,281.4,68.1,162.6,5.4,0.0,840.8,4.8,14.3,653.7,168.0
VIDARBHA,1975,3.5,22.4,7.0,1.1,6.4,264.3,321.3,316.0,288.9,92.8,0.3,0.0,1324.1,26.0,14.5,1190.6,93.0
VIDARBHA,1976,2.1,0.1,4.7,11.5,4.6,90.8,386.0,260.7,174.7,0.9,38.5,0.2,974.6,2.2,20.7,912.1,39.6
VIDARBHA,1977,0.0,2.1,3.7,8.9,15.0,169.7,283.9,340.8,131.7,37.8,71.2,3.2,1068.0,2.1,27.6,926.1,112.2
VIDARBHA,1978,13.3,24.4,18.6,10.1,1.9,228.0,399.3,430.0,46.2,16.4,20.7,40.5,1249.4,37.7,30.5,1103.4,77.7
VIDARBHA,1979,30.4,59.7,1.7,0.5,12.9,245.6,218.2,323.2,143.3,6.3,34.9,10.6,1087.2,90.1,15.0,930.2,51.8
VIDARBHA,1980,15.3,3.2,1.0,2.9,0.5,253.6,246.3,361.8,131.4,2.0,0.4,24.1,1042.6,18.6,4.3,993.1,26.6
VIDARBHA,1981,20.2,0.9,25.4,3.6,12.6,173.1,302.5,352.6,294.5,17.6,1.8,13.8,1218.6,21.2,41.6,1122.7,33.2
VIDARBHA,1982,45.7,10.6,6.0,5.2,15.3,100.6,256.4,206.8,144.2,49.2,16.1,0.0,856.1,56.3,26.5,708.0,65.3
VIDARBHA,1983,1.6,7.4,1.9,1.5,6.7,156.4,327.9,376.7,289.8,58.4,0.0,12.2,1240.4,8.9,10.1,1150.7,70.6
VIDARBHA,1984,26.9,18.6,0.4,3.2,0.4,105.6,258.6,271.0,48.7,76.6,0.0,0.6,810.6,45.5,3.9,683.9,77.2
VIDARBHA,1985,22.5,1.1,1.0,7.3,9.7,196.8,271.7,181.9,61.9,120.4,0.0,2.6,876.9,23.7,18.0,712.3,123.0
VIDARBHA,1986,11.7,40.5,6.4,4.2,6.5,232.8,353.4,382.2,61.2,12.7,17.2,28.3,1157.0,52.2,17.1,1029.6,58.2
VIDARBHA,1987,24.3,6.1,7.5,0.7,9.8,117.0,204.7,283.7,37.7,72.1,55.4,3.6,822.6,30.4,18.1,643.0,131.1
VIDARBHA,1988,0.7,7.9,3.8,12.5,4.2,186.8,485.0,286.6,230.1,86.4,4.3,0.3,1308.7,8.6,20.6,1188.5,91.1
VIDARBHA,1989,0.0,0.0,23.6,0.1,2.0,236.5,240.6,330.1,118.0,15.2,1.6,30.1,997.7,0.0,25.6,925.1,46.9
VIDARBHA,1990,3.5,6.8,8.6,3.9,71.3,303.2,326.3,507.3,121.5,143.7,1.6,7.1,1505.0,10.4,83.9,1258.4,152.4
VIDARBHA,1991,6.3,1.6,4.6,4.7,3.0,168.9,348.0,255.4,23.0,9.6,12.1,1.5,838.7,8.0,12.2,795.3,23.2
VIDARBHA,1992,0.2,0.5,0.4,2.9,5.7,167.9,241.3,565.5,116.1,35.9,12.4,0.0,1148.6,0.6,9.0,1090.8,48.2
VIDARBHA,1993,0.5,3.6,17.9,2.8,5.0,145.8,365.6,222.0,171.3,77.7,0.5,10.4,1023.0,4.1,25.7,904.7,88.5
VIDARBHA,1994,10.0,9.8,0.1,9.6,2.2,228.6,508.2,343.3,225.4,83.3,6.2,0.4,1427.1,19.8,11.9,1305.5,90.0
VIDARBHA,1995,49.8,5.5,45.4,8.8,8.0,156.1,335.8,165.9,201.3,100.5,0.1,0.3,1077.5,55.4,62.1,859.1,100.9
VIDARBHA,1996,2.2,3.7,3.6,9.3,0.7,64.4,266.0,261.1,149.8,92.2,1.9,0.0,855.0,5.9,13.6,741.4,94.1
VIDARBHA,1997,16.3,0.0,2.5,18.4,8.4,108.0,248.4,265.8,145.7,77.4,69.9,78.5,1039.3,16.3,29.3,767.9,225.7
VIDARBHA,1998,12.8,14.7,16.2,8.3,10.6,127.5,274.0,234.2,247.4,53.9,62.2,0.0,1061.7,27.4,35.1,883.1,116.1
VIDARBHA,1999,0.2,20.9,0.2,0.0,33.3,228.8,234.0,294.1,248.0,105.5,0.0,0.0,1165.1,21.1,33.5,1004.9,105.5
VIDARBHA,2000,0.1,16.4,0.1,0.1,28.8,235.9,472.1,286.2,54.0,11.0,0.0,0.5,1105.2,16.4,29.0,1048.2,11.5
VIDARBHA,2001,8.9,0.1,15.2,18.3,7.9,338.6,202.0,359.8,37.4,129.2,4.7,0.0,1122.1,9.0,41.4,937.8,134.0
VIDARBHA,2002,2.4,4.0,1.1,2.9,8.2,301.1,88.1,352.5,128.6,35.2,1.9,0.1,925.8,6.3,12.1,870.3,37.1
VIDARBHA,2003,0.0,4.4,3.6,2.7,3.0,140.2,401.0,280.9,138.0,42.6,0.8,1.3,1018.6,4.4,9.3,960.1,44.7
VIDARBHA,2004,10.3,5.5,0.6,3.5,12.2,137.9,217.7,223.1,86.3,27.7,6.9,0.2,731.9,15.8,16.3,665.0,34.8
VIDARBHA,2005,74.9,7.0,7.2,1.9,2.6,144.4,393.2,249.2,246.8,87.2,0.0,0.2,1214.6,81.8,11.7,1033.7,87.4
VIDARBHA,2006,0.0,0.0,50.6,16.2,20.9,115.0,360.8,421.4,175.8,43.7,11.1,0.0,1215.6,0.0,87.7,1073.0,54.8
VIDARBHA,2007,0.1,1.3,1.4,3.2,1.2,256.7,349.1,282.4,241.8,27.3,2.5,0.0,1167.0,1.4,5.8,1130.0,29.8
VIDARBHA,2008,0.2,1.9,19.2,2.8,2.9,137.9,261.5,254.0,160.8,22.4,2.9,0.1,866.6,2.1,24.9,814.2,25.4
VIDARBHA,2009,0.1,0.0,0.9,2.4,5.9,78.1,310.8,175.4,90.3,41.9,63.8,1.2,770.8,0.1,9.2,654.6,106.9
VIDARBHA,2010,14.0,1.9,7.5,0.3,1.9,144.8,454.5,384.0,238.0,51.0,37.0,3.2,1338.1,15.9,9.6,1221.2,91.3
VIDARBHA,2011,0.0,1.2,0.1,7.7,0.6,137.9,247.1,302.8,191.0,4.7,0.0,0.0,893.2,1.2,8.4,878.8,4.7
VIDARBHA,2012,3.1,0.1,0.0,0.6,0.2,125.5,370.5,316.2,249.4,34.9,7.3,0.0,1107.7,3.2,0.8,1061.5,42.2
VIDARBHA,2013,6.6,13.0,3.8,2.8,0.5,366.7,535.5,326.1,131.7,133.5,0.0,0.0,1520.0,19.6,7.0,1360.0,133.5
VIDARBHA,2014,1.2,18.3,49.6,2.6,4.0,63.3,337.6,191.7,224.9,17.3,6.2,2.3,919.1,19.5,56.3,817.5,25.8
VIDARBHA,2015,26.3,4.7,66.3,28.1,12.8,254.6,137.2,288.9,167.5,7.0,0.0,0.2,993.8,31.1,107.2,848.2,7.3
